50	21	6
50	27	8
50	170	6
50	365	8
50	1399	6
50	1528	8
50	1536	13
50	1664	12
53	41	21
53	72	8
53	170	16
53	228	13
53	702	6
53	766	25
53	1015	26
53	1302	6
53	1525	6
53	1605	51
54	86	6
54	344	20
54	872	10
54	1104	7
54	1289	16
54	1487	17
54	1683	7
54	1821	10
56	724	6
56	968	8
57	54	9
57	387	18
57	624	14
57	1082	8
57	1234	8
57	1314	24
57	1367	10
60	72	6
61	644	6
61	1353	16
61	1683	6
65	1195	6
68	1779	10
69	1611	7
69	1772	7
70	132	66
70	178	10
70	207	22
70	255	27
70	284	12
70	366	6
70	428	7
70	444	8
70	448	6
70	559	19
70	567	14
70	581	11
70	650	167
70	704	20
70	813	176
70	838	32
70	957	22
70	1017	39
70	1029	6
70	1230	10
70	1381	14
70	1459	7
70	1719	205
72	21	18
72	27	70
72	41	11
72	50	9
72	58	175
72	139	7
72	248	6
72	559	6
72	691	7
72	771	26
72	1015	8
72	1605	8
74	318	7
74	418	6
74	958	6
74	1394	6
77	14	8
79	1373	15
79	1802	10
80	391	6
81	746	8
82	1076	7
84	16	6
84	29	7
84	66	6
84	131	7
84	168	7
84	231	7
84	279	6
84	464	6
84	541	11
84	573	8
84	663	9
84	1810	6
85	70	12
85	132	24
85	313	16
85	650	6
85	1146	24
86	54	12
86	887	10
86	1182	7
87	636	6
88	583	9
89	1750	6
90	1460	6
92	1353	7
94	341	7
95	12	15
95	196	33
95	199	8
95	223	6
95	227	12
95	263	7
95	264	6
95	265	6
95	298	7
95	321	29
95	353	6
95	362	12
95	363	10
95	364	6
95	367	6
95	386	13
95	389	7
95	395	12
95	404	8
95	439	6
95	447	7
95	468	7
95	482	8
95	532	7
95	541	36
95	552	26
95	554	41
95	555	6
95	573	13
95	593	6
95	649	39
95	688	6
95	744	8
95	883	26
95	885	8
95	895	15
95	906	8
95	958	7
95	1000	14
95	1031	7
95	1034	7
95	1078	6
95	1106	6
95	1121	6
95	1133	9
95	1164	8
95	1240	7
95	1245	6
95	1255	17
95	1394	59
95	1451	10
95	1520	12
95	1534	11
95	1555	10
95	1671	7
95	1729	18
95	1739	22
95	1787	9
95	1789	27
95	1801	14
95	1804	12
95	1805	14
97	599	6
97	871	9
97	1158	7
97	1641	7
97	1780	6
99	1823	11
101	464	6
101	564	6
103	848	6
106	223	9
106	1143	6
106	1734	9
110	583	6
110	1636	8
116	120	7
116	318	6
116	645	60
116	731	6
116	814	14
116	894	19
116	1006	8
116	1089	6
116	1428	6
116	1774	11
116	1779	161
120	14	6
120	70	9
120	132	7
120	313	8
120	645	6
120	775	11
120	789	9
120	842	7
120	983	9
120	1128	6
120	1528	10
120	1553	11
121	446	11
122	1314	7
122	1602	6
127	1664	6
127	1757	6
128	226	6
128	1426	7
128	1476	8
132	70	10
132	85	8
132	120	10
132	139	14
132	144	18
132	156	8
132	277	6
132	284	19
132	294	19
132	295	8
132	313	53
132	676	12
132	684	12
132	688	8
132	690	21
132	726	8
132	743	7
132	880	26
132	1035	11
132	1090	6
132	1101	7
132	1146	37
132	1262	9
132	1397	7
132	1400	18
132	1480	6
132	1542	6
132	1593	16
132	1623	12
132	1663	16
132	1806	11
132	1822	10
133	700	7
133	757	10
133	1076	8
134	4	6
134	226	6
134	338	11
134	418	6
134	719	6
134	915	10
134	920	6
134	1311	7
134	1392	13
134	1457	7
134	1577	12
134	1766	9
134	1818	6
138	36	7
138	120	15
138	128	14
138	152	7
138	156	7
138	226	20
138	236	25
138	318	11
138	422	14
138	437	6
138	518	13
138	523	6
138	535	14
138	577	7
138	583	24
138	607	16
138	775	9
138	782	43
138	826	8
138	840	13
138	842	21
138	862	6
138	889	9
138	1037	8
138	1139	9
138	1174	7
138	1332	20
138	1400	9
138	1476	6
138	1553	41
138	1636	7
138	1663	9
138	1736	13
138	1765	6
138	1790	10
138	1821	7
138	1822	20
138	1828	9
142	134	6
142	155	6
142	1189	7
142	1448	14
142	1823	7
143	358	8
143	381	7
143	1663	7
144	2	15
144	4	8
144	75	7
144	134	10
144	156	7
144	166	11
144	290	8
144	404	7
144	690	19
144	740	11
144	915	18
144	920	9
144	1073	9
144	1146	7
144	1311	6
144	1394	13
144	1478	9
144	1512	6
144	1531	6
144	1541	6
144	1562	6
144	1654	6
144	1675	10
149	142	6
149	248	8
151	134	6
151	156	8
151	290	6
151	356	6
151	418	8
151	422	8
151	481	10
151	497	7
151	583	6
151	815	7
151	903	9
151	977	7
151	1022	9
151	1023	6
151	1084	9
151	1194	8
151	1375	12
151	1394	8
151	1457	8
151	1460	8
151	1675	10
152	134	8
152	142	15
152	156	9
152	236	13
152	496	6
152	719	6
152	993	6
152	1139	6
152	1208	6
152	1297	7
152	1339	6
152	1394	10
152	1800	7
155	248	10
155	1254	6
155	1394	9
156	248	12
156	273	9
156	318	9
161	1677	6
162	1394	10
164	113	9
164	229	8
164	389	6
164	463	9
164	554	9
164	1457	12
170	15	12
170	21	11
170	22	22
170	39	8
170	115	8
170	126	6
170	144	6
170	149	19
170	156	6
170	183	7
170	248	11
170	268	6
170	279	9
170	294	19
170	295	20
170	319	6
170	348	6
170	349	7
170	365	9
170	432	10
170	464	17
170	480	6
170	492	7
170	537	6
170	538	11
170	541	28
170	560	23
170	573	19
170	833	9
170	866	14
170	920	6
170	949	9
170	974	12
170	988	6
170	1018	6
170	1043	6
170	1049	24
170	1072	7
170	1107	14
170	1111	10
170	1278	10
170	1335	58
170	1392	7
170	1439	13
170	1577	18
170	1603	17
170	1605	11
170	1607	11
170	1608	7
170	1621	18
170	1629	8
170	1678	6
170	1759	19
171	726	7
171	1476	8
177	269	8
179	1158	6
183	473	6
189	48	7
189	232	6
189	272	6
189	530	6
189	814	9
189	971	6
189	1540	7
192	1428	7
195	279	7
195	464	6
195	1326	6
195	1620	7
195	1663	8
197	417	6
197	1071	6
197	1830	6
199	1739	6
207	27	9
207	58	7
207	70	10
207	375	8
207	525	13
207	775	8
207	813	7
207	1505	6
207	1719	11
208	425	7
208	455	6
208	1143	7
208	1550	6
209	564	12
209	1394	6
210	1644	12
211	976	6
211	1222	6
212	775	10
216	620	7
216	744	6
216	1704	8
220	369	7
220	724	7
223	1311	7
224	717	6
224	887	9
224	1222	13
225	61	6
225	603	6
225	1364	7
226	142	8
226	247	6
226	266	9
226	273	8
226	344	7
226	350	17
226	481	7
226	578	6
226	583	21
226	741	11
226	757	15
226	792	11
226	802	8
226	841	55
226	872	7
226	1022	8
226	1139	10
226	1311	7
226	1322	11
226	1410	6
226	1448	11
226	1741	10
226	1764	7
226	1819	18
228	69	10
228	1293	8
230	541	6
230	1008	8
230	1675	6
236	318	6
236	980	7
236	1553	7
237	145	7
237	505	8
239	1516	8
247	1394	8
248	139	8
248	155	7
248	1233	6
248	1833	8
249	1802	10
250	172	10
250	258	17
250	335	7
250	376	7
250	551	6
250	616	8
250	676	6
250	1055	7
250	1302	8
250	1333	6
255	813	6
255	1719	9
256	1641	7
256	1739	6
258	223	11
258	229	6
258	260	11
258	276	8
258	321	19
258	383	6
258	464	6
258	1122	6
258	1160	7
258	1229	7
258	1311	7
258	1523	13
258	1547	8
258	1562	11
258	1583	8
258	1623	6
258	1635	17
258	1806	6
259	284	6
259	726	8
259	1221	8
264	368	6
265	920	6
269	894	6
269	958	9
270	376	6
270	1523	6
271	590	6
273	570	7
273	1460	6
273	1620	6
275	777	6
276	80	8
276	105	17
276	258	7
276	321	11
276	613	6
276	690	9
276	701	11
276	744	11
276	849	7
276	893	9
276	997	6
276	1096	14
276	1428	12
276	1593	20
276	1623	8
276	1654	16
276	1741	21
276	1754	10
276	1785	14
276	1806	7
280	728	11
280	1553	10
280	1687	12
280	1694	10
284	134	7
284	156	10
284	195	11
284	209	6
284	237	6
284	265	7
284	336	6
284	424	11
284	428	15
284	464	19
284	599	6
284	759	6
284	1099	8
284	1451	8
284	1516	6
284	1567	8
284	1577	10
284	1616	9
284	1625	49
284	1696	11
284	1741	8
284	1758	7
284	1806	8
284	1826	6
285	1833	6
287	156	7
287	236	12
287	680	6
287	713	8
287	812	14
287	1139	11
287	1631	13
287	1714	23
290	31	8
290	265	8
290	481	6
290	1022	8
290	1457	9
290	1460	8
291	1799	6
293	272	8
293	446	7
293	723	6
293	1445	13
294	139	16
294	195	20
294	331	6
294	550	13
294	560	12
294	696	6
294	819	13
294	839	8
294	843	7
294	858	8
294	930	10
294	1335	6
294	1392	6
294	1394	20
294	1439	12
294	1478	8
294	1519	6
294	1577	6
294	1758	9
294	1759	8
295	134	18
295	142	15
295	149	7
295	162	8
295	195	10
295	248	23
295	294	7
295	318	7
295	404	8
295	418	11
295	509	6
295	560	10
295	563	6
295	592	13
295	625	6
295	819	7
295	836	9
295	915	19
295	920	12
295	961	6
295	1023	6
295	1041	6
295	1139	9
295	1261	7
295	1311	7
295	1392	8
295	1394	26
295	1404	9
295	1405	8
295	1439	8
295	1577	13
295	1675	7
295	1759	13
295	1766	9
295	1818	13
297	1483	6
303	700	6
303	983	6
304	128	7
304	171	14
304	226	31
304	402	13
304	685	11
304	726	24
304	1087	11
304	1400	10
304	1476	33
304	1821	17
308	583	6
310	529	9
310	533	9
310	535	10
310	542	6
310	607	6
310	1507	7
310	1736	7
311	976	10
312	1522	6
312	1565	7
313	2	34
313	4	33
313	15	7
313	30	13
313	85	7
313	132	7
313	144	23
313	203	13
313	223	10
313	264	15
313	265	12
313	273	6
313	284	11
313	294	12
313	321	6
313	330	17
313	348	6
313	349	6
313	404	8
313	424	8
313	464	42
313	492	12
313	495	6
313	541	10
313	560	19
313	573	22
313	591	6
313	625	8
313	646	14
313	649	16
313	660	9
313	665	13
313	668	7
313	676	20
313	690	6
313	746	17
313	750	6
313	778	6
313	823	13
313	834	6
313	858	20
313	866	8
313	883	22
313	915	6
313	920	15
313	942	7
313	974	21
313	1000	24
313	1008	27
313	1013	9
313	1028	8
313	1035	11
313	1073	32
313	1099	8
313	1109	6
313	1146	24
313	1199	6
313	1227	32
313	1248	8
313	1365	11
313	1392	36
313	1394	82
313	1439	16
313	1443	6
313	1464	46
313	1478	37
313	1501	21
313	1516	8
313	1551	6
313	1567	6
313	1577	7
313	1578	7
313	1607	11
313	1612	25
313	1618	6
313	1625	11
313	1638	6
313	1704	7
313	1799	15
313	1810	9
313	1833	6
315	441	6
318	193	6
318	956	6
318	1019	8
318	1076	15
318	1802	7
320	670	6
320	1104	7
320	1188	16
320	1487	6
320	1753	6
321	740	12
321	1676	6
321	1762	9
322	48	20
322	189	19
322	306	6
322	814	60
322	1052	14
322	1074	18
322	1128	22
322	1333	16
322	1360	22
327	226	6
335	1390	6
335	1635	24
335	1667	17
337	284	7
337	1352	6
340	139	6
343	49	10
343	224	7
343	887	7
343	976	7
344	669	8
344	864	7
344	1193	6
344	1270	7
344	1376	8
344	1648	6
345	1005	7
350	197	7
350	420	6
350	422	6
351	1011	7
357	421	6
358	29	11
358	143	7
358	379	19
358	764	11
358	898	6
358	934	6
358	979	6
358	1201	6
358	1288	7
358	1298	8
358	1313	6
358	1516	6
358	1547	7
360	1045	6
361	449	8
366	78	6
366	209	8
366	505	6
366	564	22
366	915	6
366	942	7
366	1296	8
366	1529	8
366	1562	8
366	1696	16
366	1704	15
368	1	9
368	248	7
368	318	7
368	418	10
368	476	6
368	564	6
368	690	9
368	915	16
368	1111	7
368	1394	19
368	1818	7
370	166	6
370	281	6
370	564	8
370	1394	13
370	1762	8
372	116	9
372	354	16
372	946	7
372	1085	10
372	1352	8
372	1367	8
373	590	7
375	63	9
375	143	89
375	178	10
375	207	16
375	282	19
375	366	14
375	381	9
375	390	7
375	525	105
375	589	9
375	704	17
375	764	108
375	818	12
375	844	7
375	865	14
375	867	11
375	870	7
375	878	7
375	904	13
375	1017	10
375	1064	6
375	1126	8
375	1187	7
375	1196	10
375	1230	6
375	1441	7
376	4	7
376	12	27
376	17	19
376	30	23
376	173	8
376	229	9
376	239	15
376	244	8
376	264	8
376	265	7
376	270	28
376	321	57
376	326	6
376	464	12
376	470	6
376	490	22
376	492	9
376	512	12
376	573	13
376	649	23
376	663	27
376	676	7
376	744	9
376	823	14
376	825	6
376	853	7
376	858	11
376	883	21
376	957	6
376	995	11
376	1057	14
376	1083	6
376	1099	11
376	1158	26
376	1171	6
376	1176	13
376	1183	6
376	1223	12
376	1238	34
376	1248	13
376	1341	6
376	1363	6
376	1451	44
376	1513	6
376	1516	41
376	1520	8
376	1562	55
376	1589	9
376	1615	6
376	1635	10
376	1645	7
376	1671	23
376	1690	7
376	1737	14
376	1739	31
376	1751	7
376	1769	25
376	1799	37
377	354	6
377	751	19
377	958	6
377	1360	19
377	1483	50
377	1533	16
377	1647	16
379	136	7
379	358	20
379	464	8
379	764	6
379	800	6
379	1806	9
381	67	6
381	85	9
381	379	10
381	391	22
381	394	15
381	553	8
381	684	19
381	880	6
381	1601	6
381	1663	6
385	894	6
386	95	6
387	57	46
387	1476	20
387	1744	42
388	1322	6
391	4	7
391	18	8
391	29	28
391	80	6
391	85	9
391	379	8
391	394	9
391	424	9
391	464	7
391	541	23
391	573	6
391	591	8
391	643	17
391	646	6
391	663	11
391	697	8
391	706	6
391	746	11
391	883	26
391	1000	12
391	1028	36
391	1099	26
391	1158	12
391	1171	7
391	1178	6
391	1248	7
391	1262	6
391	1275	7
391	1298	12
391	1325	6
391	1338	7
391	1392	17
391	1495	9
391	1516	8
391	1589	8
391	1669	11
391	1670	9
391	1704	19
391	1751	6
391	1780	8
391	1799	17
393	1210	6
393	1297	6
394	339	10
394	381	66
394	391	64
394	401	34
394	553	44
394	725	12
394	996	7
395	1032	6
398	469	6
398	1076	6
401	381	9
401	394	12
402	171	6
402	343	11
402	851	10
402	1396	6
402	1467	7
402	1476	13
405	1078	6
408	208	6
408	1675	7
410	1032	7
411	252	6
411	418	10
411	915	8
412	1110	6
412	1832	8
413	51	9
413	196	14
413	239	35
413	244	12
413	321	9
413	329	8
413	404	7
413	406	7
413	409	8
413	415	6
413	445	10
413	468	8
413	490	20
413	547	13
413	552	24
413	554	9
413	573	7
413	720	9
413	859	8
413	883	9
413	1001	6
413	1238	14
413	1295	6
413	1341	7
413	1393	9
413	1521	6
413	1534	8
413	1641	7
413	1671	15
413	1738	24
413	1739	10
413	1832	7
418	280	8
418	404	6
418	541	7
418	573	13
418	1008	8
418	1322	7
418	1391	6
422	1127	6
422	1594	6
425	208	10
425	384	9
425	427	9
425	433	9
425	500	6
425	501	10
425	808	6
425	931	8
425	967	14
425	1100	10
425	1416	6
425	1424	7
425	1457	9
425	1745	6
428	40	8
428	99	6
428	314	6
428	446	17
428	574	6
428	805	6
428	1326	7
428	1624	7
429	332	8
429	1304	7
431	1076	6
440	443	6
440	447	6
440	922	7
440	1021	8
440	1268	6
440	1675	10
446	272	7
446	1394	11
446	1613	8
450	40	6
450	446	8
450	1042	10
450	1189	6
450	1231	6
450	1383	7
452	1417	7
453	374	9
453	412	7
453	1373	8
455	113	6
455	141	6
455	208	8
455	241	8
455	318	22
455	430	6
455	520	7
455	700	26
455	723	14
455	754	6
455	889	8
455	903	8
455	956	17
455	958	9
455	1127	8
455	1198	14
455	1290	8
455	1472	6
455	1479	7
455	1663	7
455	1675	30
455	1691	18
455	1741	14
458	138	7
458	455	8
458	728	15
458	812	6
458	1026	9
458	1143	8
458	1212	7
458	1536	6
458	1553	8
458	1631	9
458	1714	6
463	98	6
463	135	8
463	164	8
463	265	8
463	267	8
463	302	7
463	323	6
463	1022	12
463	1030	6
463	1093	6
463	1455	7
463	1739	6
463	1787	9
464	55	6
464	121	6
464	284	9
464	564	6
464	604	6
464	872	6
464	1624	6
464	1732	10
469	134	6
469	839	6
469	942	7
469	1394	9
469	1567	8
469	1833	6
472	1399	6
476	368	8
476	1147	7
478	1289	6
478	1731	6
479	284	28
479	668	15
479	1638	6
487	1664	6
488	294	6
488	513	9
489	475	6
490	853	7
490	882	6
491	358	10
492	368	6
506	4	11
506	1729	6
506	1766	11
507	206	9
507	610	11
507	899	8
507	1420	6
507	1632	7
507	1736	8
511	199	14
511	223	10
511	557	7
511	879	8
511	956	10
511	1088	7
511	1268	14
511	1428	7
511	1460	9
511	1546	6
511	1654	6
511	1675	7
511	1739	7
518	983	6
519	1322	6
520	455	6
526	14	6
526	763	7
526	1505	8
526	1528	9
526	1664	6
526	1757	8
527	50	8
527	236	9
527	248	10
527	450	6
527	1281	21
527	1399	15
527	1627	19
527	1664	89
527	1710	7
527	1757	195
528	170	7
528	1335	6
530	321	6
533	93	8
533	310	15
533	535	10
535	418	8
535	422	16
535	493	11
535	583	6
535	718	7
535	782	8
535	807	9
535	815	9
535	854	6
535	1242	7
535	1394	9
535	1675	10
539	91	8
539	108	6
539	113	13
539	154	6
539	382	8
539	447	6
539	879	7
539	1283	8
539	1428	15
539	1741	11
539	1754	6
541	134	9
541	170	7
541	236	6
541	248	6
541	318	6
541	464	7
541	590	7
541	701	7
541	728	10
541	733	11
541	764	8
541	771	10
541	956	7
541	1076	6
541	1143	9
541	1212	15
541	1243	6
541	1281	7
541	1553	6
541	1593	7
541	1675	9
544	156	6
544	1139	7
545	156	6
545	248	8
545	559	8
545	680	9
545	925	10
545	1139	8
545	1406	6
545	1758	7
545	1817	8
548	94	6
549	374	8
549	723	8
549	1048	6
549	1294	6
549	1373	7
549	1400	9
550	947	7
553	358	22
553	366	6
553	375	40
553	525	82
553	589	9
553	764	13
553	880	6
554	1451	6
555	90	6
555	199	9
555	321	6
555	389	7
555	552	7
555	588	16
555	602	6
555	849	7
555	1133	6
555	1738	10
558	233	11
558	708	8
558	936	7
558	955	6
558	1067	7
558	1391	8
559	134	7
559	142	14
559	195	25
559	398	9
559	431	6
559	601	6
559	830	6
559	915	15
559	942	10
559	1226	8
559	1335	12
559	1394	26
559	1818	13
559	1824	7
560	1675	6
562	1131	6
564	541	6
564	573	7
564	663	8
564	1000	6
564	1669	6
567	27	6
567	58	10
567	70	6
567	645	6
567	1352	8
567	1505	16
567	1528	13
567	1719	8
567	1779	6
567	1817	8
568	457	6
573	170	6
573	248	8
573	313	16
573	318	10
573	332	6
573	368	19
573	376	8
573	590	12
573	598	7
573	650	19
573	728	21
573	771	7
573	789	14
573	894	8
573	1019	8
573	1032	6
573	1076	8
573	1111	6
573	1128	10
573	1143	8
573	1212	8
573	1281	9
573	1394	9
573	1501	7
573	1523	8
573	1536	8
573	1553	20
573	1682	7
573	1687	7
575	789	7
575	1528	6
576	699	7
580	411	6
581	70	16
581	645	9
581	813	11
581	1528	8
581	1719	7
582	598	7
582	1687	9
583	757	6
584	1768	8
586	454	7
586	517	9
588	37	16
588	51	7
588	167	10
588	214	7
588	223	14
588	265	9
588	321	14
588	436	6
588	451	6
588	555	18
588	593	6
588	630	7
588	635	6
588	642	9
588	1022	8
588	1032	13
588	1093	8
588	1135	9
588	1394	8
588	1516	20
588	1789	13
590	1	12
590	30	27
590	36	9
590	165	6
590	188	8
590	259	8
590	271	13
590	273	10
590	330	6
590	346	7
590	352	6
590	373	28
590	398	25
590	423	9
590	462	18
590	464	9
590	492	8
590	541	33
590	559	13
590	560	13
590	573	34
590	649	11
590	652	10
590	664	8
590	685	8
590	737	7
590	757	11
590	830	25
590	860	8
590	935	24
590	974	17
590	983	23
590	988	15
590	1000	10
590	1008	18
590	1023	10
590	1025	6
590	1111	8
590	1142	9
590	1168	6
590	1226	11
590	1264	11
590	1296	22
590	1323	13
590	1359	7
590	1394	57
590	1419	6
590	1423	6
590	1448	14
590	1449	8
590	1501	10
590	1528	7
590	1543	15
590	1561	8
590	1592	10
590	1644	9
590	1661	12
590	1828	15
595	1448	8
597	3	8
597	71	17
597	156	8
597	690	14
597	731	7
597	814	24
597	956	14
597	1290	6
597	1428	13
597	1663	15
597	1675	21
597	1741	18
597	1763	6
597	1774	20
597	1828	7
598	64	8
598	100	10
598	117	8
598	118	9
598	123	8
598	124	8
598	130	11
598	180	6
598	182	7
598	202	12
598	233	9
598	300	8
598	359	7
598	573	10
598	582	28
598	647	6
598	757	8
598	911	13
598	1067	8
598	1296	8
598	1391	33
598	1394	52
598	1485	7
598	1538	14
598	1684	11
598	1688	6
598	1706	7
598	1767	8
605	275	8
605	320	6
605	1314	10
605	1483	7
607	226	6
610	224	8
610	1345	6
612	1741	6
614	924	7
615	31	9
615	141	6
615	181	7
615	767	8
617	284	19
617	313	11
617	428	15
617	621	25
617	658	6
617	668	8
617	1487	36
617	1649	8
618	313	21
618	428	21
618	479	11
618	872	6
618	959	6
618	1074	13
618	1302	9
618	1333	15
618	1380	6
618	1487	17
618	1616	25
618	1625	43
618	1626	6
618	1742	8
619	54	9
619	320	6
619	624	7
619	973	8
619	1170	12
619	1193	8
619	1289	8
619	1314	27
619	1367	11
619	1487	17
619	1544	9
621	234	11
621	742	9
621	973	28
621	1408	16
621	1487	29
621	1611	7
622	668	10
622	851	8
623	1343	6
624	1193	10
626	526	11
626	594	10
626	598	27
626	600	19
626	606	24
626	629	10
627	254	6
631	94	9
633	304	13
633	561	6
633	604	7
633	789	41
633	811	6
633	872	11
633	975	10
633	1014	6
633	1074	18
633	1124	10
633	1221	71
633	1235	29
633	1293	8
633	1333	15
633	1385	13
633	1449	11
633	1487	30
633	1543	31
633	1561	11
633	1600	7
633	1802	23
641	478	6
643	43	9
643	1531	6
645	68	10
645	158	8
645	178	9
645	189	6
645	566	6
645	567	8
645	581	9
645	597	151
645	838	40
645	868	10
645	894	157
645	918	7
645	957	8
645	1006	16
645	1108	6
645	1370	6
645	1374	6
645	1395	6
645	1452	23
645	1774	54
645	1779	164
646	541	6
646	1000	7
646	1008	12
648	156	9
648	680	7
648	690	7
648	813	17
648	1758	7
648	1806	12
649	1523	6
649	1675	7
650	30	9
650	81	6
650	125	7
650	132	14
650	153	25
650	203	8
650	204	6
650	210	8
650	259	12
650	261	7
650	264	7
650	273	14
650	321	6
650	326	6
650	330	20
650	345	8
650	351	8
650	398	9
650	428	11
650	460	8
650	464	22
650	492	8
650	541	14
650	560	12
650	573	36
650	611	7
650	646	11
650	649	6
650	665	16
650	691	9
650	705	8
650	743	11
650	746	10
650	784	7
650	787	8
650	823	6
650	839	7
650	935	13
650	964	9
650	974	9
650	988	16
650	1000	14
650	1008	23
650	1017	7
650	1073	21
650	1220	6
650	1226	32
650	1296	19
650	1300	7
650	1302	10
650	1304	6
650	1366	8
650	1394	53
650	1407	8
650	1449	6
650	1464	30
650	1501	14
650	1508	7
650	1623	19
650	1625	6
650	1629	11
650	1704	11
650	1799	28
652	368	6
652	1675	8
653	178	7
653	201	17
653	207	10
653	276	93
653	366	7
653	484	12
653	485	6
653	704	8
653	781	9
653	797	6
653	838	15
653	863	8
653	957	9
653	1006	6
653	1096	20
653	1523	85
655	9	22
655	151	18
655	543	6
655	700	153
655	758	7
655	767	65
655	1037	20
655	1143	161
655	1397	21
655	1550	11
655	1832	56
656	313	6
659	374	21
659	703	6
659	723	6
659	1048	15
659	1221	11
659	1373	19
659	1400	12
659	1571	6
659	1625	6
659	1652	11
659	1696	7
659	1702	7
661	1654	9
661	1741	6
663	400	6
663	733	11
663	764	8
664	496	9
665	650	6
666	438	6
667	409	7
667	490	8
667	1725	6
668	976	7
668	1467	13
676	4	10
676	90	8
676	176	14
676	203	7
676	265	6
676	505	13
676	522	6
676	536	8
676	564	22
676	581	6
676	640	6
676	690	9
676	701	20
676	858	6
676	913	10
676	1073	12
676	1086	10
676	1158	15
676	1180	6
676	1227	6
676	1388	9
676	1394	16
676	1451	17
676	1478	9
676	1516	6
676	1529	8
676	1531	6
676	1562	7
676	1583	6
676	1593	28
676	1654	14
676	1675	12
676	1696	6
676	1704	7
676	1739	6
676	1794	8
676	1806	7
677	525	7
678	321	6
678	564	12
678	1780	6
680	156	10
680	318	8
680	455	8
680	597	6
680	813	9
680	1758	6
680	1817	13
681	624	8
681	1188	7
682	116	80
682	144	22
682	511	24
682	676	11
682	688	59
682	986	7
682	1128	154
682	1397	29
682	1774	117
684	379	7
684	1017	9
685	224	7
685	726	16
685	976	6
685	1222	8
685	1467	6
687	1543	6
688	645	9
688	682	17
688	894	10
688	1128	9
688	1415	6
688	1774	22
688	1779	8
690	1076	8
690	1428	6
692	840	7
692	875	10
692	1553	13
693	588	8
700	14	6
700	31	17
700	36	9
700	120	14
700	146	7
700	151	11
700	156	15
700	191	8
700	226	13
700	303	15
700	318	21
700	518	10
700	583	7
700	655	33
700	716	10
700	767	15
700	783	6
700	956	6
700	1037	12
700	1143	51
700	1400	14
700	1655	6
700	1663	10
700	1700	7
700	1790	17
700	1822	17
700	1832	12
701	564	7
701	1593	6
704	70	12
704	375	7
704	653	8
704	1625	7
711	789	6
723	31	21
723	199	7
723	273	6
723	296	6
723	455	6
723	716	7
723	719	7
723	757	6
723	810	9
723	815	6
723	846	9
723	1203	11
723	1212	14
723	1243	6
723	1394	16
723	1619	6
723	1652	6
725	391	6
725	747	7
726	119	6
726	142	12
726	156	18
726	162	9
726	265	7
726	273	8
726	323	6
726	328	13
726	345	6
726	453	9
726	462	9
726	730	11
726	802	8
726	811	15
726	872	6
726	1105	7
726	1139	10
726	1221	81
726	1227	7
726	1235	23
726	1243	6
726	1322	16
726	1439	6
726	1448	12
726	1478	12
726	1543	22
726	1603	7
726	1618	7
726	1652	23
726	1661	8
726	1741	9
727	564	6
728	1	11
728	107	6
728	112	8
728	138	14
728	190	7
728	230	6
728	273	12
728	280	14
728	373	8
728	493	9
728	541	36
