260	388
260	389
270	28
270	29
270	386
271	29
271	30
272	29
272	31
272	33
272	387
272	390
276	30
276	42
276	43
276	392
278	28
278	46
278	47
278	49
278	50
278	64
279	29
279	52
279	69
280	52
283	54
286	52
287	55
288	29
288	56
288	388
289	389
289	395
293	52
293	77
293	224
294	29
294	31
294	56
294	64
296	42
296	65
301	74
301	75
302	76
348	31
348	58
348	190
353	58
374	56
374	221
374	395
381	56
381	221
382	56
382	221
382	238
382	239
382	240
382	241
382	242
382	243
383	56
383	221
383	239
383	241
383	242
383	244
383	245
